id,title,release_date,label,genre
94dbdd71-fabb-46dd-9bde-7bdbad42cf50,Read consequently anyone,2019-11-29,His,Trance
f05f2149-0211-447e-9f06-934e99248144,Hair archipelago that,1962-02-11,Fight,Hip-hop
c4322a74-05db-4c5c-ac4f-6fdefe35fcd0,Very onto where,1999-10-24,Nobody,Ambient
bddeedff-cd76-472d-8483-11469b168e58,Too victorious some,2006-08-08,Jump,Hardcore
6d28cb50-0b0a-46e8-97a5-56d95354b8d2,Bus how tonight,1997-09-18,Party,Funk
883177d4-d4d7-40f1-97db-80b148baddd2,To inside what,1985-02-15,Consequently,Hip-hop
1b8e9b0f-970c-400a-8906-5a948fde6aa4,Besides now nobody,2017-04-10,Class,Funk
764ca2a3-94c6-4aba-b32b-1182cf414bc0,Energetic at outside,2009-06-08,Way,Funk
c59cb386-edd7-4041-81cf-e85ca23fcafa,Leap then whichever,1971-04-10,Its,Dubstep
828a6a0b-bf90-49e4-9b77-8e889a172dda,Furthermore rarely had,2023-03-06,Mother,Trance
4ed3d561-1b06-4ac4-8496-086ad6274ab4,Host now before,2001-01-25,Nobody,Alternative
8bd8d8a6-a23f-4ac3-a900-1702bf10b8bf,Significant himself an,1994-03-18,Theirs,Hardcore
de763ea6-f4cb-42a4-9bc7-188fe365b893,Someone news without,1978-03-29,Besides,R&B
504df6d9-caa8-4a23-a306-ce2c1e2ca3af,Yourselves sofa generally,1985-01-08,Would,Hardcore
0c8ffe17-9aed-4a3a-892a-fa7e71a0e1cf,Calm under yours,2006-11-22,Sedge,Blues
39874b71-951b-4a61-95ce-03e1c3920b7a,Product ship no,1982-09-13,Any,Hardcore
7898d610-9402-448d-b28c-eb2f4d63d7f9,Somebody regiment fleet,2018-04-16,Between,R&B
8be7c77a-ae00-4a03-9a0c-ff3e89b8e763,Who there nap,2020-10-21,Think,Soul
e3f5b13f-db69-464b-b16a-4430fed66f67,Must it close,2000-02-01,Quite,Electronic
6fae94c1-8713-41cb-9f69-8eed4e4e9587,Whom mob frequently,1999-12-07,Yet,Rock
a6ff8761-c11e-4e16-a609-567b76f4943b,Brazilian adult other,1991-12-11,Murder,Electronic
0dec4a80-c76b-4bac-9c38-196b983c87c3,Monthly in whom,1987-04-12,What,Electronic
e4d87f03-b314-4711-bc5f-9987c7a56ce0,Besides terribly up,1987-12-19,She,Funk
c4d1f3aa-915b-4365-8fc7-ec654da326b9,Its inside person,2023-06-07,That,Musical Theatre
cebc9dee-0688-4744-9598-70b8a8e23d22,Will today on,2020-11-27,Sleepily,R&B
8c3d2f3b-af70-4965-81cc-90b66a3534eb,My mine sedge,2007-06-11,Those,Trance
a88d7a64-8dc7-4d62-9fa0-f16575b11429,Within weekly by,2007-11-03,Anything,Musical Theatre
91893fe6-49cc-4e5b-a6c1-2d54e6f556ea,Pause where hey,2011-10-23,Backwards,Ambient
8007678b-2114-42c6-9c17-3ca077e74d8b,Film what moreover,1973-10-28,Caravan,Musical Theatre
3aee09a7-0f3c-4cad-a59e-020feed80152,Before himself one,2012-08-28,Indoors,Alternative
ee55ceaf-ff4c-48e6-90ea-e7cac13a3457,Straight your these,2019-11-07,Nervous,New Age
c4aa1b6d-e823-49ce-824c-2e954b33dfa9,Smile murder several,2010-04-19,Example,Pop
e2b13787-93f4-4102-a641-fbae4c5fe794,Patrol fortnightly with,1994-02-03,Being,Pop
4f520161-c700-42de-979d-015d129262e5,Indeed that fly,1945-12-17,Describe,Rock
d1dde5b5-fe82-48ff-8d45-f74c8a1f9d56,Yay softly over,2001-06-11,In,Pop
563175e1-660c-4f43-9143-be4bd4d87ccd,Often next eventually,2008-04-19,Bale,Trance
a3c09917-f2e8-427c-8e5e-9d1c850df398,The moreover what,2006-09-15,For,Pop
2ffcd278-62ec-439a-9f41-f8200e126d78,Bill these provided,2012-12-04,With,Trance
e56e8fee-a0a2-4de0-99ad-4b301a1f2ad2,To seldom I,2017-12-13,Been,Musical Theatre
495fe37f-0747-469d-8a64-61ce205faf37,Contrast they out,2023-08-16,Each,Trance
e2f4cfdd-cf0d-4bf8-8c4c-8fea2708af81,Cypriot why however,2014-04-04,Instance,Hip-hop
11b24b6e-1dce-432d-afb6-31ce78beeb7f,Exaltation do those,2006-08-28,Door,Alternative Hip-hop
38fbc98c-5d84-4c9d-8176-be208fb98a05,Whom school himself,2008-08-31,Everyone,Traditional
c950a7b4-5c50-4e95-8a90-54538d40c1a3,Less today one,1956-05-08,Hmm,New Age
f7281953-aa6e-48ab-bf33-4fb1055f0a09,So it never,1986-10-31,Many,Rock
49ad5fb5-8371-4f33-b1be-1ec691a64bc7,He then recently,1971-11-07,Far,Alternative Hip-hop
970e233c-f64f-4646-8f01-b959b0e5c31d,Galaxy fatally roughly,1954-06-06,Those,New Age
db50c89e-b1df-4939-aada-eda2356a778f,Kiss stemmed rarely,1988-01-09,At,Traditional
e10d7b5c-7435-4538-b475-2a65a349d6ef,French contrast choir,1944-12-11,Point,Rock
38e7da04-d622-4edc-b0e8-e267e6f40957,Out eek your,1994-01-06,The,Ambient
4f5d9a19-8250-4005-84b1-c4d5e823bb61,Itself company accordingly,2008-02-13,Galaxy,Traditional
593bf4b8-154b-4d45-9b73-2905a6e168a6,Result because neither,1956-09-19,Next,Latin
3282ddae-dda7-4ba0-81e7-e65541de0ab5,Lastly cackle double,1956-03-29,Quarterly,Rock
a82539db-ee0d-482d-9b21-ebe6aec3d365,His us upstairs,2023-08-25,Tomorrow,Trance
14b2239a-cc5b-4be7-8a94-5bc54ecaa571,Body before catalog,1999-02-04,Themselves,Latin
f01b0d80-33a5-4e7f-88fd-e87b255a2a10,Cautiously to today,1967-08-11,Did,Alternative Hip-hop
e77040ce-9183-4b0e-a583-ac3519a3c3ed,To battery cut,1930-06-30,Of,Hip-hop
cb0e294f-3037-4c46-9d89-728a75ad7e66,Clear itself smiling,1997-08-11,Weep,Disco
b55744fd-0ab6-4ec8-85bd-80343179938f,Opposite each away,1982-04-28,Bevy,Reggae
60b5385f-8a9a-4b1d-a78f-4d374974200d,Could thought those,2024-04-08,Covey,Rap
4ee35910-af6a-4f2b-b22a-534a894ae0e4,Onto then stand,1999-03-15,Did,Funk
4e332bf2-f677-4c83-b656-fc79518b24af,Little sedge those,2018-05-09,Hilarious,Rap
bae26f21-cd90-46a9-9c98-0d1ad4aca8bf,Some that so,2006-09-15,Later,Reggae
9099cbbf-00ec-4441-8b4e-11ae42c5a62f,Perfectly drink every,2020-09-20,Be,Rock
ebae68c3-c63b-4f6f-9650-664b3faf6157,There them frankly,2008-03-12,Fashion,Latin
6a5a7a93-9153-4051-a679-1f49ede1350f,Our wisp here,1937-02-06,Does,Alternative Hip-hop
ee12ccae-61cb-4376-9757-03de730fd196,Who yours anyway,2016-11-04,Keep,Rock
5472614e-fcd0-468e-8af5-0f46e8d9dd18,Plain late meanwhile,2000-04-15,Problem,Celtic
cdbb49db-4d67-4d0c-97f5-b666f903f95a,Itself throughout yesterday,2012-03-31,Of,World
f93273f6-2789-4f81-94c1-d100c4ed68ae,Other wad yours,1999-10-05,Avoid,Dance
61687d46-8aba-4395-b4f5-29b20903a895,Kind on since,2009-02-25,One,Metal
46b7b503-fbbe-4e46-af4f-f22871c376db,Religion day every,2004-07-07,Gee,Metal
b079f429-6225-4369-b608-0661a54f66bb,How is these,1987-09-17,With,Metal
9eafde53-b275-46c8-8821-5b985e529d16,We weary unless,1989-10-04,World,Latin
b2a5089a-8530-4150-a839-b59240d44fed,Whom fortnightly brilliance,1972-06-24,First,Musical Theatre
9d12a369-bd55-42d8-8982-5ee64959cad6,We relent I,2020-11-19,Be,Alternative
0a506ced-844c-4bcd-af94-7996ee3e8def,Work regularly videotape,1987-09-10,Whatever,Funk
d117aa46-b234-4de6-bfa3-1fb348d59fec,Archipelago to generally,1947-08-19,Their,Dubstep
922210e3-7c70-4df2-8b23-bc035e44df19,Little how dynasty,2015-06-08,Everyone,Dance
4545da9e-f92f-4bd8-b663-3717f72b52a2,There we generally,2014-04-16,It,Folk
534d7f91-9777-4353-8ceb-310ba251981a,Yours orchard constantly,2003-12-23,Repelling,Reggae
5ed45fd7-4d36-4aa7-9a18-77ed4badc57a,Stagger whoever someone,1975-12-04,Their,Metal
b52d649d-db5b-4356-832d-b2a5507911d8,Progress rarely beyond,2009-05-28,Line,Alternative
2fe6a841-97fa-4974-a8dd-6b9af1ab470d,Wait whose hundred,2013-05-12,For,Celtic
01615cf4-2d59-4c4c-b814-497199da8c46,Buckles eye oxygen,2009-06-19,Any,New Age
fa1d4477-b0b2-46d2-aeea-220dfcae8ca3,Occur so there,1983-06-11,Without,Metal
06da89e6-7451-4962-8403-537921ba8370,Now couple however,1943-11-03,Far,Metal
a412ab32-440f-4fb1-b919-570786c74798,Sometimes just did,2004-05-17,Health,Reggae
4411ff6f-b78a-4fc4-b911-6ceb4b9ba883,Any most whatever,1987-03-09,Also,Alternative Hip-hop
6f272b1d-65e7-4b52-a620-ab66bdb3e982,To all his,1968-09-02,Mob,Lounge
d518ad98-2df4-4c10-b6fa-53edd360526e,Cigarette regiment thought,1996-05-15,This,Reggae
fcfb6832-ed69-494b-b2b7-fcccf509dda4,Laotian it scarcely,2002-03-13,Each,Alternative
da4d84cf-5fb5-4be1-9ca1-70b1a7e79e01,Cruelly nobody usually,2007-07-31,Hastily,Reggae
4d5ad0e9-6f61-4338-a957-c18c09a78d85,Crew funny follow,1990-12-10,Formerly,Lounge
a7e84022-7a30-41e8-9471-0acbad8601dc,Hers away remain,2014-01-10,Peruvian,Folk
f8842c4b-b656-490d-84e6-8c7c3ad63bea,Noise his regularly,2008-04-21,Company,World
e895aa8c-5fac-4787-b07e-e48670913996,Alligator of sedge,2024-04-16,That,Folk
86e4a6ef-c84d-4a68-8445-189f2c78f3d8,Their write room,2020-05-04,One,Latin
544ff72d-20f3-4f1b-8af0-22c375a68945,Shopping itself than,2011-08-29,Today,Pop
851567b7-51e5-4951-8b96-a3151623fbbc,Previously you you,1989-08-03,Over,Hard Rock
90e4a934-a6a3-4ddc-b251-a5efa41874b4,Regularly they as,2014-02-26,Above,Folk
bafc9893-2d56-4143-a27e-0ac502fbf8b6,Formerly herself yesterday,1960-07-02,Great,Latin
c2819965-c470-4f15-b9c2-62ed16a7c98e,Way clean covey,1976-01-15,Light,Pop
8ed21fb7-7675-4e7d-9598-286b17798cd7,Whose I this,2021-04-18,Fancy,Folk
d96fca25-1fe3-4c7e-88ee-176409a904d5,Eek then annually,1971-11-02,Inadequately,Ambient
ecafa69b-e3c5-4b6a-95fc-396cfc1deacc,Yikes fact been,2009-07-11,Previously,Alternative
7c1a77c7-27ec-4a8a-b4b7-0227412e05c7,What those then,2022-10-18,Abroad,Rock
f2177e24-18e5-4f5d-a9af-2f0193e970ce,My yourselves bathe,2016-05-19,My,Rock
c2259393-b6d3-4d3c-b664-05919d253b25,Owing day whomever,2003-06-13,Others,Hard Rock
1ecb073e-4598-4dc6-8e31-c3ba00711f00,Pacific however occur,1984-05-02,Mine,Ambient
ba7d0247-8401-4106-8599-3d605e876fc8,Each heels thing,2004-01-11,Enchanted,Alternative
3ef8eafc-adf0-472f-b2e7-e6fb55fa3998,Its those recently,1992-03-10,Should,Latin
e3db9d7f-8f34-4e62-9045-d9b0b1bf4de1,Freeze outside mob,2004-01-11,However,Metal
03c78219-d4fb-4409-be7d-a240081c0c48,Who Mozartian leap,2022-03-20,Bunch,Funk
8edde58a-bc0d-4295-ae65-6ec704fc85ee,Constantly spell was,2023-06-27,Portuguese,Funk
5a1cfa09-2f35-41e3-97b0-66a22f4d74d8,Frequently few all,1970-11-14,Suspiciously,Folk
b4e572d9-2f6a-4af4-be69-5a3420f7b635,Does day luxury,2019-05-21,You,Synth-pop
578f65d0-2ce4-4b76-910e-ef11ddc821b6,Whose happiness whoever,1979-04-15,Sail,Synth-pop
38786b0b-c1d0-46cd-83e8-6fb54ab61c2d,Everybody though choir,2007-07-30,Stay,Psychedelic Rock
9e3e50df-6ba8-470c-beca-924764ea573d,Now patrol enchanted,1952-12-16,Jump,Psychedelic Rock
d12a4edb-a358-41d4-8cff-6c8fd099364d,Country happily where,1971-07-04,But,Electronic
23fe53d7-e421-4af2-8537-17322fde7334,Wealth behind bunch,2022-07-18,Patrol,Alternative
89700adf-6209-407e-b480-5d21d9291098,Her sparkly from,1933-02-04,Read,Celtic
9dd61041-6944-4e5b-819b-ab72af4fad24,This because yourself,2006-06-02,Never,Electronic
393a94d3-6771-41da-b1e4-88b4ba0f0787,E.g. too without,2005-06-15,Host,Hardcore
4d0d37f3-59f5-43ea-b049-c6d04393501e,Some anyway begin,1996-01-06,Often,Funk
a69f88ca-4a50-4c7a-80fa-c4e43e6b8d27,Therefore day why,1993-02-19,He,Alternative
e2a3a9e8-93be-4ae1-a44c-b1fa022a96ac,Which today eat,1975-10-09,Nevertheless,Folk
42579872-3aa1-4ae2-90aa-6e717a505c91,Place pause ours,2024-04-28,Whose,Latin
8d1ad369-b3c7-4645-b63f-7b7fc373fd80,Trip you indoors,2011-05-03,Tolerance,Electronic
19dbbb4d-4628-4c93-9765-0558b58bf843,Over flock world,1967-04-07,Its,Psychedelic Rock
6c5fb58f-c8e6-43dd-b595-affb90afd07a,Otherwise Lincolnian eventually,2006-01-18,Villa,Hardcore
435ab6bd-1474-4e5d-ac78-0ec9c17bc078,Sparse pretty whose,2003-03-06,Flock,Dance
ca15d116-e9ab-46a6-847f-8a2246afbd29,Foolishly yearly school,2003-07-02,Yet,Dance
a8226d71-f661-4bd5-8253-5fbb7e56ebca,Though I itself,1962-02-18,Through,Dubstep
05d3f999-a870-4407-9518-b3384665e9da,Desktop should hourly,2011-04-07,Hence,Psychedelic Rock
44e07a28-136e-4729-98be-39024bdb2dc2,Shall up why,1973-07-09,Out,Latin
17e5f8fb-924b-42ab-ad76-088102c841b3,Healthily theirs this,1998-05-09,Up,Dance
4fe54aa7-11ff-406e-802c-3b1e0ac0b034,Onto they Tibetan,2024-07-04,Him,Psychedelic Rock
1fef5d89-736d-4739-9dec-3e9812e1aa1a,Melt spotted finally,2007-10-20,Mine,Psychedelic Rock
6ec8733f-5045-4fae-9018-fd4ae32c1551,Been inside building,2024-05-29,Without,Lounge
207112d0-a819-410e-ab0e-ea14d2d3199d,Her phew spin,1976-03-16,Shopping,Jazz
e66b843d-0592-41b5-9a17-1e4c46da2464,First without first,1995-06-26,Instance,Progressive
9fb7c31c-153a-478f-857b-f5bd8f2a41c1,Therefore yourself i.e.,2024-03-28,Pronunciation,Lounge
7887ed54-733b-4c0a-9379-d1b644ea4e56,I pretty I,2024-01-29,Soon,Lounge
a2e0ff08-80ef-4d03-8a43-60f44c755e53,This due whatever,1961-07-21,Assistance,New Age
d3d08a6e-cad1-45bb-a11a-95a018207f84,Utterly motionless their,2009-11-13,Evidence,Gothic
24ceb5fc-adf9-4982-b7ab-28f4191d76f6,There brave of,2008-12-01,Which,Psychedelic Rock
147dd5a1-86e3-4cd9-9457-b49590663553,Include part mustering,1962-01-29,Why,R&B
a6e55699-347f-4b83-b09c-f076592fdff3,Sunshine doctor before,2001-03-31,Snore,Reggae
760d5736-1ed3-4f7b-b728-c6253f5e653b,Tomorrow heap sunglasses,1955-03-16,Far,Dubstep
0aa19bba-4f0b-466c-8134-179fe5337ba6,Wealth with I,1998-11-27,Behind,Techno
361fc677-291b-4148-b684-b7c380fd8b56,Tomorrow i.e. anywhere,1976-07-16,Correctly,Techno
27bb1f05-b28d-45da-b5cd-5c28260249f9,Solemnly all out,2015-04-29,Anger,Reggae
8207de9e-d7c1-44e4-927c-880732f7e809,Theirs whom what,1971-05-21,Your,Synth-pop
4ddee37a-db84-49b0-8dcd-c6413b8ccc01,Myself Afghan of,1965-07-11,Even,Reggae
05bdd709-f0b2-46e8-95f2-1157486179d4,Those stand chastise,1956-12-13,It,Funk
7ad6a3cb-c172-41f6-99d2-0a2e159ebde4,Pleasure but light,1949-05-18,Being,Dance
99dca74e-9a29-4460-895a-52a90f421801,Your write yoga,1975-03-21,Ouch,Latin
6f34cbc2-b983-43f9-9f6f-6e995e1dd77c,To there blender,1959-09-18,Each,Funk
87f23b3d-fb4a-4b0f-96be-fc673aec446e,Your one justly,1965-01-01,Which,New Age
9ea32a40-6ef2-46bd-bb4a-a5ad344f8324,Abundant whoever host,2014-09-05,Himself,Dubstep
3a381184-286c-4e8a-a119-5ae1fa057b9e,Secondly one till,2022-04-21,Sedge,Gothic
18931106-627f-460d-89ed-f49523bc0f0c,Her though caused,2015-03-29,Nap,Ambient
38866251-58e0-47cf-bc66-1834e044a2a5,That example certain,2024-09-08,Our,Hardcore
a78ebf9b-bcfe-4bcf-a6c8-0212cd62a60d,Instance everybody other,1999-01-22,Everybody,Celtic
a6208de0-bcf3-4494-b27f-9efd73503e79,Respect the ride,1985-04-08,Elsewhere,Celtic
6b2bf96b-6036-44fa-adf1-5e7ab5ac17b1,Tighten great alternatively,2013-01-12,Absolutely,Rap
d0d4eb6f-794f-4201-9ca7-496f3c6e33ad,Are animal someone,2006-08-10,These,Rap
4755dd61-5e33-48a7-93b9-9dcd71e5ecb1,Hurt itself inside,2001-09-22,Words,Dubstep
de974104-acad-4b19-b3ab-d613a0621213,Office tenderly shake,2005-08-20,Selfishly,Disco
0821f515-be08-4d56-9c37-2f6f69aacffc,Your meanwhile time,1980-08-18,To,Disco
efd3e841-85e6-4e2b-87b0-4b285018577e,An example tonight,1996-04-27,Outside,Disco
0c6c7cfa-faf4-4dfe-8409-8816120999db,Bismarckian glamorous discover,1981-10-23,Who,Celtic
7134b239-a4d4-4669-988f-a3bbc2c9910f,He scheme any,1983-03-07,On,Blues
dd547682-9dde-4532-ba72-4653f0b0b759,At who herself,1995-06-06,Bevy,Celtic
2d2692fe-935f-41ae-9206-e6c0a2ae8b6a,Quarterly upon an,2009-04-04,Himself,Rap
ed6ecc12-8c42-48ea-969a-d1556d28edcf,Knit paint themselves,1960-05-15,Middle,Latin
b962baa8-57f2-4984-b586-a7450202528a,Company thrill where,2017-10-25,Turkmen,New Age
5d481a2a-9539-4c19-a400-485529660c8a,Wake girl nothing,2020-07-12,Who,Rap
8974c73c-96eb-4d1e-8cef-de66e9322e50,But Thatcherite regularly,1963-06-17,Eventually,Latin
57ee9403-3a46-4559-ae85-564150251574,Joyously from aha,1997-05-28,Ours,Classical
70d62b66-e6ad-4aa4-b4ff-8e9ba6056c4a,What therefore may,2009-04-29,Instead,Blues
e53a697f-c7ea-4b91-af6e-275e4dcae733,Group upon unless,2002-05-03,Owing,Synth-pop
99b6420b-bab1-4453-91f6-3402344ca220,Kiss before company,1942-12-20,Off,Latin
3ed1acc8-58f1-4456-8fc6-2c8cc3fb98cb,Before daily handsome,2024-03-24,Ourselves,R&B
ee3a3bc5-3a98-4b2a-901e-50ae99d7a9c6,Elsewhere that may,1970-11-21,Next,Punk
afcf30f6-41be-4d21-8227-cc630c63f12c,Thing gee where,2020-11-06,Its,Ska
7f79d400-cad4-46c9-9f76-83896b17d191,Whose ream her,2021-10-16,Those,Punk
37a9eed1-5767-49c5-ac1e-217c41710189,Generosity above to,1990-08-11,On,Funk
7aac0539-627f-473c-a179-5562c7c54123,Bravo mine bathe,1948-01-03,Whom,Celtic
59ad3ce7-584c-4e20-bb1d-c1cc7491585e,Snore newspaper yearly,1946-11-21,That,Alternative
51d421e9-fbfb-440c-857d-35ae46c0703c,Enough before for,1996-07-11,Already,Alternative
c4698762-30a6-43bd-819e-780568a9a39f,Whatever us they,1963-12-11,Up,Punk
1059fdcb-f0b0-41be-9559-7498c3b4eba0,Stadium e.g. us,2000-08-26,Pad,Celtic
87555d1f-b1a7-4df6-8ac9-905cda0e6f40,These mine daily,2013-10-17,Win,Celtic
3c53ea74-02bd-43dd-974d-af6d1b398446,Annually effect before,2006-02-28,He,Blues
437b2f53-85b4-4151-9252-78f2692eedb9,Who what armchair,2004-06-19,Little,Psychedelic Rock
ef106b00-e801-4649-b719-98774fd672cb,From why otherwise,1994-03-22,Of,Blues
40d148bf-2466-4382-9053-378a0a4d53b4,Bunch your German,1986-05-17,Bridge,World
61e1d565-e7b5-4e3c-9794-c8c8ede8dfe5,Yours why Lilliputian,1997-03-06,After,Alternative
a79df729-0384-4708-a3f0-7f42ac623bd8,By without band,2015-03-12,Neither,Alternative
e106827b-d802-4598-b713-ff4cb9666115,Alone I wad,1968-07-14,Have,Latin
e190f21e-75e5-49ac-ad78-b5fa893afed1,Yourselves bunch next,1947-03-13,Upon,Latin
4369db9e-2432-41b9-8cd8-2f19c3eab6cc,Light news caravan,2022-05-02,A,Progressive
a95bd4f3-8958-419a-9e3c-9d498348a337,Teacher first these,2019-08-01,Those,Progressive
2c7dd165-26e5-4a7c-964d-7cdb4a6677e1,Album incredibly whose,2020-10-30,Boldly,Progressive
26d1ed55-cc27-4be2-b50f-8cc676719c82,Troop estate mock,2019-04-26,That,Electronic
939061c4-ff86-48c3-95ec-d16209d29be4,Are certain she,2015-01-22,To,Psychedelic Rock
b2015359-6f27-4e3b-9f50-6465aa8ffd2d,Panic lastly lots,2000-08-21,What,Punk
1eb01112-5c2e-4c0b-9317-185b603a4e95,Encourage himself which,2004-09-26,Collection,Psychedelic Rock
c574c7f7-4048-476e-8601-2f0fb8138458,Upon religion seldom,1972-09-04,On,Ambient
33191c90-b4ee-4474-9635-fa64a56a84a7,Which it huge,2010-09-20,Their,Psychedelic Rock
ace430c2-9afa-4b53-881c-3b2ac8bfe240,Which besides all,2005-01-28,On,Alternative
fbf40015-b87e-469f-8d5a-a9573914d62b,Whoever where last,2021-11-04,Wisdom,Progressive
4af80270-b385-4125-b70c-e396f1c30d7c,Korean dance before,1952-01-14,Thing,Jazz
06a952ea-a7ce-472e-a5e4-16af36699c93,Parfume this our,1987-12-22,Factory,Alternative
21e3d61f-581c-4af0-8ea1-b1a61673f9e0,Pronunciation mortally panic,2016-02-25,Hedge,Synth-pop
05e1d5d1-202d-4218-bda2-f2ca2c0ecaaf,You by the,2012-08-09,Adult,Synth-pop
293acd9d-aec0-44d7-94a0-b30c7ff56d9b,Seldom everyone as,2001-06-14,Box,World
eb69ba11-8b8b-42a7-ad99-9a963653a188,Below example yourselves,1992-03-12,Bevy,Jazz
52a7fcf9-9094-439c-84c0-c96cd6c50fee,Most normally before,2010-04-30,Your,Psychedelic Rock
92befffe-0a66-4105-9091-13fb65017e79,Yourself you calm,1961-11-15,Paper,Reggae
565ff69d-1af1-4d22-8df8-513a572ab4ee,Would summation what,1953-03-13,Finally,Alternative
f22e0968-deb9-4b11-8f3c-cbeb8739a32b,Way first them,1999-07-11,I.e.,Country
2dc64c64-d951-47da-aae7-19d904b07583,It arrogant happily,1970-06-02,Weekly,Psychedelic Rock
ab7e01a0-36a7-4173-a67d-5ad8315c7170,Which yours hmm,2010-01-31,Neither,Psychedelic Rock
78446986-9b58-4da3-ba9a-5c700664db85,Arrow because woman,2016-09-21,Consequently,Country
6c5685ca-38a4-4128-9a1b-588e992d339d,Thing moreover the,1981-11-08,Huh,Latin
05cc1b0f-d226-4187-a64f-0f54cce372b3,Below include hand,2005-04-16,Mercy,Latin
ef6e1027-7af9-43aa-b55c-efd6b7fcb770,Usually were problem,1968-10-20,Logic,Dubstep
6be16db0-80e8-4f7d-a7ab-18e546267e96,Yourselves been yesterday,1991-04-21,Aha,New Age
e66faa6c-5ea0-46c6-9bfe-5c110e0c94d3,Anyone butter honestly,2018-12-20,In,Metal
aed31fe1-b2a9-430c-85a5-83864e7dd00b,Somebody next sofa,2023-03-23,Today,Synth-pop
3c6cd12d-e4e7-47d3-8210-bb8a361122cf,Later meanwhile stormy,2010-12-30,Their,Celtic
5ef5329d-0dfd-46fa-b075-b70eef9b652f,Theirs each music,1954-01-09,Newspaper,Alternative Hip-hop
b8a1bd7b-536b-45d6-a46d-a6474ee7583d,Alas usually she,1971-09-14,Daily,Psychedelic Rock
c6eaccfb-4d81-44b2-92e0-f7e131427924,Secondly his whomever,1978-06-14,Reluctantly,Lounge
e3cdf956-c2ae-42df-b333-e7cbce513de6,Finally is aha,2009-01-05,At,Alternative
f9bc1f5c-c84e-4b22-8f66-ae19ece3a16e,Yourselves in together,1992-11-17,Infrequently,Lounge
abc33ff9-b242-4d10-b4b5-7ae2d9d76ee6,Economics flower were,1985-07-02,Murder,Country
05686e8a-90aa-40c8-b966-bfef8a727cb4,My for them,1985-12-12,Freezer,Musical Theatre
871bc584-2a24-40f5-ba79-962b9aad0a12,From few I,2010-08-05,Butter,Soul
498814a3-4068-4c80-b198-420a57974d2f,Today those is,2011-12-05,Drink,Country
6a3a7936-31f2-4fb3-a984-11ca78c1a45f,Jungian cackle class,1971-09-03,To,Soul
c9be9b7e-56f5-4931-a900-5448bee24f10,Toilet elsewhere wood,1953-07-05,Cluster,Soul
394371f9-c5ba-4010-8ffe-3acc5ae1dff6,Themselves all ours,1996-01-21,Might,Ska
cad72018-2329-44ae-a070-fc176ffcf755,Many wall fleet,1993-02-25,Week,Alternative Hip-hop
bf8bda63-eda9-409f-b991-2a9dec246916,Light hmm these,2016-04-06,Next,Ska
88da9748-05d5-487f-95ca-bda4cb839e02,Dynasty first string,2024-05-18,Off,Classical
3b9b5fdd-c878-46a7-a84e-f950aafcd48b,Under finally them,2023-02-22,Eek,Classical
f9ff5af9-01c0-4a80-961c-10792be3bfec,Become mine those,1952-10-29,Party,Soul
a1b10cf6-6e25-4a2c-a234-ec8bb1fc9740,Ride why fact,2022-04-14,Depending,Ska
881381aa-8d48-4914-9f2c-4569beb79689,E.g. tonight behind,1984-11-23,Goodness,Ska
8b416a86-1f60-4a27-bacb-e7c033f15178,I finally which,2010-01-27,To,Classical
a940f290-43c6-4733-a532-dafe83694bb6,Secondly seldom give,1991-08-09,After,Classical
2f31f900-628f-4a67-bf12-9a0099361cbd,Significant example when,2008-02-02,Himself,Alternative
47acbe70-c120-460c-9f5e-68b8d08fd2e6,Them Indonesian lastly,1998-04-15,Nobody,Traditional
da7bc494-c009-4a37-a696-c1e99c11b994,Any eventually yikes,2024-04-27,Warm,Synth-pop
8f6ce977-4b23-4341-9918-8848e7a0fc30,Whose these my,2022-03-29,Still,Metal
070d113a-d242-4bb8-8bf7-921a42321537,Flock to besides,1997-05-14,Being,Dubstep
4ba3cc5d-9e9d-4e3c-9e18-d0a184c7738d,Guitar you upon,1968-06-16,Quarterly,Soul
032b66fd-cc35-4abd-9297-a8c145dd2052,Are by being,1991-11-17,At,Soul
6eb73402-2d01-4995-bd6f-a3742a252fec,Speed her huh,1998-06-21,Nightly,Crossover
c23b1c8d-c791-4b0e-9b57-a911ae6aeca6,These these tonight,1990-09-17,Gladly,Soul
9f92667a-421c-4aba-9ede-5f3e07e78feb,Its under cinema,2007-11-27,Mustering,Blues
a5c1a282-a143-415e-9231-6b86a3856f8b,Certain fragile tonight,1994-01-14,Ouch,Blues
d37d050a-11e0-4bcc-89c4-fd0e1d067d02,All yourself whose,1980-10-17,Yours,Celtic
b452285e-c19b-4872-8eb3-bbff7565db49,Whom regiment sleep,2002-11-16,Ever,New Age
ab83299a-3a8c-4a32-b4f0-35ab31a39fd8,Yikes yearly then,2016-02-13,Yikes,Blues
164677f5-f8de-4f2b-8736-eb30d5b61d6f,Teacher outside must,1969-09-20,Totally,Alternative Hip-hop
e31cf1d4-c16f-4191-bc61-bbe8d32bccd6,Fortnightly that all,1990-10-13,That,Alternative Hip-hop
bff50942-0450-460f-a435-23cffa6659f3,She our give,2014-05-23,Year,Dance
8ea736c5-7e5f-45e4-8097-82efff9c4127,Above wheat just,2020-06-17,Nevertheless,Alternative
43699c02-c883-4ea1-ae22-83f9b612a5f7,Whose cap out,2015-04-23,Whom,Dance
98379e5a-931f-4474-8cc2-b4bfc0192017,About way basket,1993-06-18,Half,Folk
